review_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes
R109157,P1031,Pro Face Serum,Beauty & Personal Care,5,Very satisfied,Excellent build quality. very happy with this purchase.,2023-07-29,No,4
R109158,P1096,Deluxe Thermometer,Health & Household,1,Would not recommend,Very disappointed with this purchase. started malfunctioning almost immediately.,2024-05-25,Yes,20
R109159,P1125,Elite Notebook,Office Products,5,Excellent product,Durable and works as expected. easy to use and set up. super comfortable and stylish.,2024-04-27,Yes,0
R109160,P1125,Elite Notebook,Office Products,3,Average product,Some pros and some cons.,2023-08-22,Yes,3
R109161,P1133,Lite Diaper Bag,Baby Products,5,Excellent product,Exactly as described and works great.,2024-06-07,No,0
R109162,P1152,Compact Keyboard,Musical Instruments,4,Highly recommend,Absolutely love this product. best purchase i've made this year.,2024-03-03,No,1
R109163,P1045,Elite Water Bottle,Sports & Outdoors,5,Excellent product,Impressive performance overall. easy to use and set up. customer service was excellent.,2024-12-19,Yes,0
R109164,P1101,Pro Car Vacuum,Automotive,2,Would not recommend,Very disappointed with this purchase. started malfunctioning almost immediately.,2025-04-16,Yes,3
R109165,P1111,Compact Dog Leash,Pet Supplies,5,Great purchase!,Very happy with this purchase.,2023-04-26,Yes,2
R109166,P1112,Lite Cat Litter Box,Pet Supplies,4,Excellent product,Super comfortable and stylish. amazing quality for the price.,2025-04-26,No,1
R109167,P1171,Essential Game Controller,Video Games,4,Very satisfied,Excellent build quality. super comfortable and stylish. durable and works as expected.,2023-06-04,Yes,9
R109168,P1017,Smart Biography,Books,5,Excellent product,Absolutely love this product. fast shipping and well packaged. best purchase i've made this year.,2025-06-15,Yes,0
R109169,P1110,Deluxe Dog Leash,Pet Supplies,4,Highly recommend,Customer service was excellent. durable and works as expected. easy to use and set up.,2024-03-20,Yes,2
R109170,P1055,Essential RC Car,Toys & Games,5,Very satisfied,Amazing quality for the price. highly recommend this to everyone. absolutely love this product.,2023-11-20,No,1
R109171,P1035,Essential Lip Balm Set,Beauty & Personal Care,5,Highly recommend,Works perfectly and exceeded my expectations. absolutely love this product.,2024-05-09,Yes,4
R109172,P1142,Elite Patio Umbrella,Garden & Outdoor,4,Very satisfied,Amazing quality for the price. impressive performance overall. excellent build quality.,2024-12-18,Yes,5
R109173,P1137,Classic Pacifier Set,Baby Products,5,Great purchase!,Customer service was excellent. durable and works as expected.,2025-04-17,Yes,4
R109174,P1020,Pro Blender,Home & Kitchen,5,Excellent product,Great value for the price.,2024-09-08,Yes,0
R109175,P1060,Deluxe T-Shirt,Clothing,4,Exceeded expectations,Amazing quality for the price. great value for the price.,2025-08-14,Yes,6
R109176,P1052,Plus Puzzle Set,Toys & Games,5,Highly recommend,Very happy with this purchase. fast shipping and well packaged. amazing quality for the price.,2025-03-23,Yes,7
R109177,P1133,Lite Diaper Bag,Baby Products,2,Not worth it,"Broke after a few days of use. worse than expected, very frustrating.",2023-10-14,Yes,2
R109178,P1173,Prime Gaming Headset,Video Games,3,Does the job,"Decent product overall. does what it says, nothing more.",2025-12-10,Yes,2
R109179,P1002,Pro Bluetooth Speaker,Electronics,3,Decent for the price,Reasonable for occasional use.,2025-11-12,Yes,0
R109180,P1175,Deluxe Game Console Stand,Video Games,1,Poor quality,Not as described in the listing. very disappointed with this purchase. flimsy material and poor stitching.,2024-10-03,Yes,2
R109181,P1083,Ultra Protein Bars,Grocery & Gourmet Food,4,Exceeded expectations,Easy to use and set up.,2023-02-28,Yes,0
R109182,P1193,Ultra Earrings Set,Jewelry,4,Exceeded expectations,Super comfortable and stylish. excellent build quality.,2025-09-25,Yes,0
R109183,P1057,Elite Board Game,Toys & Games,5,Highly recommend,Customer service was excellent. fast shipping and well packaged.,2025-02-20,Yes,1
R109184,P1158,Max Microphone,Musical Instruments,4,Great purchase!,Exactly as described and works great. works perfectly and exceeded my expectations. super comfortable and stylish.,2025-09-25,Yes,5
R109185,P1146,Elite Lawn Chair,Garden & Outdoor,5,Highly recommend,Best purchase i've made this year. amazing quality for the price. easy to use and set up.,2023-11-03,Yes,3
R109186,P1178,Classic Memory Card,Video Games,5,Very satisfied,Highly recommend this to everyone. easy to use and set up.,2023-06-23,Yes,8
R109187,P1082,Compact Protein Bars,Grocery & Gourmet Food,3,It's okay,Decent product overall.,2023-01-22,Yes,13
R109188,P1002,Pro Bluetooth Speaker,Electronics,5,Exceeded expectations,Amazing quality for the price.,2023-05-03,No,2
R109189,P1121,Prime Desk Organizer,Office Products,5,Excellent product,Customer service was excellent. easy to use and set up.,2025-08-21,Yes,3
R109190,P1177,Max Gaming Mouse Pad,Video Games,1,Would not recommend,Started malfunctioning almost immediately. not as described in the listing.,2023-03-21,No,0
R109191,P1027,Deluxe Coffee Maker,Home & Kitchen,5,Excellent product,Fast shipping and well packaged. excellent build quality.,2025-02-11,Yes,2
R109192,P1173,Prime Gaming Headset,Video Games,4,Very satisfied,Works perfectly and exceeded my expectations.,2025-11-22,No,4
R109193,P1018,Prime Notebook Set,Books,4,Great purchase!,Customer service was excellent.,2025-10-16,Yes,0
R109194,P1001,Ultra Wireless Earbuds,Electronics,5,Very satisfied,Absolutely love this product.,2023-06-15,No,3
R109195,P1093,Essential First Aid Kit,Health & Household,3,Decent for the price,Reasonable for occasional use. decent product overall.,2023-11-18,No,9
R109196,P1066,Ultra Hoodie,Clothing,3,Mixed feelings,Some pros and some cons. reasonable for occasional use.,2024-11-24,Yes,1
R109197,P1046,Essential Camping Tent,Sports & Outdoors,2,Poor quality,Poor quality and not worth the money.,2024-09-25,Yes,2
R109198,P1021,Prime Blender,Home & Kitchen,4,Excellent product,Durable and works as expected.,2025-02-04,Yes,1
R109199,P1114,Compact Pet Bed,Pet Supplies,5,Highly recommend,Durable and works as expected. impressive performance overall.,2024-03-03,No,0
R109200,P1061,Ultra T-Shirt,Clothing,5,Excellent product,Works perfectly and exceeded my expectations. fast shipping and well packaged. exactly as described and works great.,2024-10-31,Yes,2
R109201,P1010,Ultra Novel,Books,5,Very satisfied,Absolutely love this product. fast shipping and well packaged.,2025-01-26,Yes,2
R109202,P1003,Essential Bluetooth Speaker,Electronics,1,Would not recommend,"Regret buying this product. worse than expected, very frustrating.",2025-04-22,No,0
R109203,P1166,Prime Projector Screen,Movies & TV,5,Highly recommend,Customer service was excellent.,2025-11-28,No,5
R109204,P1074,Classic Sneakers,Shoes,4,Excellent product,Super comfortable and stylish.,2023-08-20,Yes,2
R109205,P1048,Smart Hiking Backpack,Sports & Outdoors,4,Very satisfied,Best purchase i've made this year.,2024-04-14,Yes,10
R109206,P1037,Deluxe Electric Razor,Beauty & Personal Care,5,Exceeded expectations,Highly recommend this to everyone.,2023-09-29,Yes,12
R109207,P1132,Prime Diaper Bag,Baby Products,5,Excellent product,Durable and works as expected. customer service was excellent. impressive performance overall.,2025-03-23,Yes,7
R109208,P1147,Lite Lawn Chair,Garden & Outdoor,3,Average product,"It's okay, does the job but nothing special.",2024-08-10,Yes,5
R109209,P1036,Classic Electric Razor,Beauty & Personal Care,5,Exceeded expectations,Very happy with this purchase.,2023-04-07,Yes,9
R109210,P1013,Pro Cookbook,Books,5,Great purchase!,Impressive performance overall. excellent build quality. super comfortable and stylish.,2023-07-16,Yes,0
R109211,P1104,Essential Seat Covers,Automotive,5,Excellent product,Highly recommend this to everyone.,2024-12-25,Yes,3
R109212,P1135,Pro Baby Carrier,Baby Products,3,Decent for the price,Some pros and some cons. meets basic expectations.,2023-05-20,Yes,1
R109213,P1069,Plus Socks Pack,Clothing,5,Highly recommend,Absolutely love this product. durable and works as expected.,2025-05-26,Yes,1
R109214,P1078,Compact Slippers,Shoes,4,Highly recommend,Works perfectly and exceeded my expectations. durable and works as expected.,2025-10-20,Yes,0
R109215,P1013,Pro Cookbook,Books,5,Very satisfied,Fast shipping and well packaged. highly recommend this to everyone. very happy with this purchase.,2024-09-18,Yes,4
R109216,P1009,Prime USB-C Cable,Electronics,1,Would not recommend,"Waste of money, would not recommend. worse than expected, very frustrating.",2024-04-05,Yes,4
R109217,P1186,Ultra Paint Roller,Tools & Home Improvement,5,Exceeded expectations,Easy to use and set up.,2025-03-14,No,0
R109218,P1149,Essential Solar Lights,Garden & Outdoor,4,Very satisfied,Highly recommend this to everyone. impressive performance overall. best purchase i've made this year.,2023-08-10,Yes,2
R109219,P1024,Smart Cutlery Set,Home & Kitchen,4,Highly recommend,Easy to use and set up.,2024-11-16,Yes,4
R109220,P1101,Pro Car Vacuum,Automotive,4,Very satisfied,Fast shipping and well packaged. easy to use and set up. exactly as described and works great.,2023-04-24,Yes,0
R109221,P1092,Plus First Aid Kit,Health & Household,5,Excellent product,Fast shipping and well packaged.,2023-02-12,Yes,0
R109222,P1092,Plus First Aid Kit,Health & Household,5,Very satisfied,Fast shipping and well packaged. super comfortable and stylish. amazing quality for the price.,2024-11-06,Yes,0
R109223,P1147,Lite Lawn Chair,Garden & Outdoor,4,Very satisfied,Easy to use and set up.,2024-05-24,Yes,1
R109224,P1154,Compact Drum Sticks,Musical Instruments,3,Average product,Acceptable but could be improved. meets basic expectations.,2025-08-03,Yes,1
R109225,P1145,Smart Plant Pots,Garden & Outdoor,3,Does the job,Decent product overall.,2023-11-09,Yes,2
R109226,P1196,Ultra Ring,Jewelry,5,Great purchase!,Super comfortable and stylish. exactly as described and works great. customer service was excellent.,2023-09-13,Yes,0
R109227,P1116,Classic Chew Toys,Pet Supplies,5,Exceeded expectations,Impressive performance overall. customer service was excellent.,2025-10-15,Yes,0
R109228,P1195,Lite Bracelet,Jewelry,3,Average product,Works fine but nothing extraordinary. meets basic expectations.,2023-12-11,Yes,3
R109229,P1019,Elite Notebook Set,Books,4,Very satisfied,Durable and works as expected. absolutely love this product. great value for the price.,2025-05-03,Yes,2
R109230,P1034,Max Lip Balm Set,Beauty & Personal Care,2,Not worth it,Arrived damaged and defective.,2024-01-29,No,4
R109231,P1141,Plus Garden Hose,Garden & Outdoor,5,Highly recommend,Customer service was excellent.,2024-05-25,Yes,0
R109232,P1137,Classic Pacifier Set,Baby Products,4,Exceeded expectations,Works perfectly and exceeded my expectations.,2025-01-27,No,4
R109233,P1063,Compact Jacket,Clothing,5,Great purchase!,Very happy with this purchase. customer service was excellent.,2024-02-29,Yes,0
R109234,P1055,Essential RC Car,Toys & Games,4,Highly recommend,Super comfortable and stylish.,2025-11-20,Yes,0
R109235,P1162,Classic Streaming Device,Movies & TV,4,Exceeded expectations,Customer service was excellent.,2025-05-03,Yes,5
R109236,P1141,Plus Garden Hose,Garden & Outdoor,4,Excellent product,Exactly as described and works great. customer service was excellent.,2023-03-11,Yes,1
R109237,P1085,Compact Green Tea,Grocery & Gourmet Food,5,Exceeded expectations,Absolutely love this product. impressive performance overall. easy to use and set up.,2024-12-17,No,2
R109238,P1179,Prime Memory Card,Video Games,5,Great purchase!,Very happy with this purchase.,2024-11-01,Yes,0
R109239,P1095,Prime Air Purifier,Health & Household,5,Great purchase!,Impressive performance overall.,2024-10-05,Yes,2
R109240,P1175,Deluxe Game Console Stand,Video Games,4,Exceeded expectations,Super comfortable and stylish. impressive performance overall. customer service was excellent.,2025-07-18,Yes,14
R109241,P1143,Ultra Patio Umbrella,Garden & Outdoor,5,Excellent product,Absolutely love this product. amazing quality for the price. easy to use and set up.,2024-07-14,Yes,4
R109242,P1185,Pro LED Light Bulbs,Tools & Home Improvement,5,Exceeded expectations,Customer service was excellent.,2025-12-22,No,1
R109243,P1029,Elite Storage Containers,Home & Kitchen,3,Does the job,Average quality for the price. meets basic expectations.,2025-05-25,Yes,1
R109244,P1152,Compact Keyboard,Musical Instruments,5,Great purchase!,Durable and works as expected. fast shipping and well packaged. highly recommend this to everyone.,2025-07-19,Yes,1
R109245,P1000,Compact Wireless Earbuds,Electronics,5,Very satisfied,Impressive performance overall. fast shipping and well packaged.,2023-10-17,No,0
R109246,P1100,Deluxe Car Vacuum,Automotive,4,Exceeded expectations,Very happy with this purchase. impressive performance overall.,2024-08-17,No,3
R109247,P1080,Smart Coffee Beans,Grocery & Gourmet Food,4,Very satisfied,Fast shipping and well packaged. excellent build quality. customer service was excellent.,2024-03-26,Yes,6
R109248,P1127,Elite Stapler,Office Products,5,Excellent product,Exactly as described and works great. fast shipping and well packaged.,2024-12-22,Yes,0
R109249,P1011,Elite Novel,Books,2,Would not recommend,Terrible experience overall.,2024-07-18,Yes,0
R109250,P1198,Classic Watch,Jewelry,5,Excellent product,Excellent build quality.,2023-07-29,Yes,1
R109251,P1046,Essential Camping Tent,Sports & Outdoors,5,Very satisfied,Exactly as described and works great.,2024-07-05,Yes,1
R109252,P1079,Essential Slippers,Shoes,5,Very satisfied,Best purchase i've made this year. works perfectly and exceeded my expectations. very happy with this purchase.,2023-07-18,Yes,4
R109253,P1041,Plus Yoga Mat,Sports & Outdoors,5,Highly recommend,Very happy with this purchase. excellent build quality. exactly as described and works great.,2024-11-17,Yes,2
R109254,P1015,Ultra Self-Help Guide,Books,2,Would not recommend,Cheaply made and feels fragile. flimsy material and poor stitching. does not work as advertised.,2023-06-27,Yes,1
R109255,P1021,Prime Blender,Home & Kitchen,5,Highly recommend,Excellent build quality. works perfectly and exceeded my expectations. best purchase i've made this year.,2024-12-08,Yes,1
R109256,P1027,Deluxe Coffee Maker,Home & Kitchen,5,Highly recommend,Impressive performance overall. absolutely love this product.,2025-09-20,Yes,7
R109257,P1121,Prime Desk Organizer,Office Products,5,Exceeded expectations,Highly recommend this to everyone.,2025-07-23,No,1
R109258,P1147,Lite Lawn Chair,Garden & Outdoor,5,Highly recommend,Amazing quality for the price.,2023-12-26,Yes,1
R109259,P1158,Max Microphone,Musical Instruments,3,Mixed feelings,Acceptable but could be improved.,2023-06-05,Yes,1
